intervention_id,user_id,account_id,intervention_date,eligibility_flag,treatment_flag,delivery_channel
intv_0004163,user_0009392,acct_00788,2024-03-08,1,1,email
intv_0004164,user_0009393,acct_00788,2024-03-07,1,0,in_app
intv_0004165,user_0009395,acct_00788,2024-03-06,1,0,both
intv_0004166,user_0009396,acct_00789,2023-03-03,1,0,in_app
intv_0004167,user_0009404,acct_00789,2023-02-28,1,1,email
intv_0004168,user_0009405,acct_00789,2023-03-11,1,1,in_app
intv_0004169,user_0009406,acct_00789,2023-02-24,1,0,email
intv_0004170,user_0009407,acct_00789,2023-02-12,1,0,email
intv_0004171,user_0009408,acct_00789,2023-03-08,1,1,in_app
intv_0004172,user_0009410,acct_00789,2023-02-13,1,0,in_app
intv_0004173,user_0009415,acct_00789,2023-02-14,1,0,both
intv_0004174,user_0009417,acct_00789,2023-03-06,1,1,both
intv_0004175,user_0009418,acct_00789,2023-02-24,1,1,email
intv_0004176,user_0009419,acct_00789,2023-02-11,1,1,both
intv_0004177,user_0009420,acct_00789,2023-03-02,1,1,in_app
intv_0004178,user_0009422,acct_00789,2023-02-26,1,1,email
intv_0004179,user_0009423,acct_00789,2023-02-13,1,0,in_app
intv_0004180,user_0009424,acct_00789,2023-02-10,1,0,email
intv_0004181,user_0009430,acct_00789,2023-02-18,1,0,email
intv_0004182,user_0009433,acct_00789,2023-03-09,1,1,in_app
intv_0004183,user_0009434,acct_00789,2023-02-20,1,0,email
intv_0004184,user_0009435,acct_00789,2023-02-12,1,0,in_app
intv_0004185,user_0009437,acct_00790,2024-05-18,1,0,in_app
intv_0004186,user_0009438,acct_00790,2024-05-10,1,0,both
intv_0004187,user_0009442,acct_00790,2024-04-20,1,0,both
intv_0004188,user_0009443,acct_00790,2024-04-30,1,0,in_app
intv_0004189,user_0009445,acct_00790,2024-04-21,1,1,email
intv_0004190,user_0009449,acct_00790,2024-04-24,1,0,in_app
intv_0004191,user_0009451,acct_00790,2024-04-20,1,0,in_app
intv_0004192,user_0009452,acct_00790,2024-05-06,1,0,both
intv_0004193,user_0009453,acct_00791,2023-06-06,1,1,in_app
intv_0004194,user_0009455,acct_00791,2023-05-28,1,1,in_app
intv_0004195,user_0009456,acct_00791,2023-06-01,1,0,in_app
intv_0004196,user_0009460,acct_00792,2023-09-16,1,1,in_app
intv_0004197,user_0009462,acct_00792,2023-09-01,1,0,in_app
intv_0004198,user_0009463,acct_00792,2023-09-09,1,0,email
intv_0004199,user_0009464,acct_00792,2023-09-11,1,0,in_app
intv_0004200,user_0009465,acct_00793,2024-04-01,1,1,in_app
intv_0004201,user_0009467,acct_00793,2024-04-01,1,1,in_app
intv_0004202,user_0009469,acct_00794,2023-08-29,1,0,in_app
intv_0004203,user_0009471,acct_00794,2023-08-24,1,0,in_app
intv_0004204,user_0009474,acct_00795,2023-06-12,1,0,in_app
intv_0004205,user_0009475,acct_00795,2023-05-31,1,0,in_app
intv_0004206,user_0009476,acct_00795,2023-06-08,1,0,in_app
intv_0004207,user_0009478,acct_00795,2023-06-09,1,1,in_app
intv_0004208,user_0009482,acct_00795,2023-06-13,1,0,email
intv_0004209,user_0009483,acct_00795,2023-06-12,1,1,in_app
intv_0004210,user_0009488,acct_00795,2023-05-29,1,1,in_app
intv_0004211,user_0009490,acct_00795,2023-06-14,1,0,email
intv_0004212,user_0009493,acct_00795,2023-05-19,1,0,both
intv_0004213,user_0009495,acct_00796,2023-06-21,1,0,both
intv_0004214,user_0009499,acct_00796,2023-06-08,1,1,both
intv_0004215,user_0009503,acct_00797,2023-04-06,1,1,both
intv_0004216,user_0009505,acct_00797,2023-05-03,1,1,email
intv_0004217,user_0009508,acct_00797,2023-04-24,1,0,both
intv_0004218,user_0009510,acct_00797,2023-05-01,1,1,email
intv_0004219,user_0009511,acct_00797,2023-04-04,1,0,in_app
intv_0004220,user_0009515,acct_00797,2023-04-01,1,0,in_app
intv_0004221,user_0009516,acct_00797,2023-04-19,1,0,email
intv_0004222,user_0009520,acct_00797,2023-04-12,1,0,both
intv_0004223,user_0009522,acct_00797,2023-04-16,1,0,in_app
intv_0004224,user_0009524,acct_00797,2023-04-12,1,0,in_app
intv_0004225,user_0009529,acct_00797,2023-05-06,1,0,email
intv_0004226,user_0009530,acct_00797,2023-04-18,1,1,email
intv_0004227,user_0009531,acct_00797,2023-04-06,1,0,both
intv_0004228,user_0009532,acct_00797,2023-04-09,1,0,both
intv_0004229,user_0009533,acct_00798,2023-11-25,1,1,in_app
intv_0004230,user_0009536,acct_00798,2023-11-24,1,0,in_app
intv_0004231,user_0009537,acct_00798,2023-11-28,1,0,in_app
intv_0004232,user_0009538,acct_00798,2023-11-24,1,1,both
intv_0004233,user_0009539,acct_00798,2023-11-26,1,1,in_app
intv_0004234,user_0009540,acct_00799,2023-09-30,1,1,in_app
intv_0004235,user_0009542,acct_00799,2023-09-29,1,1,in_app
intv_0004236,user_0009544,acct_00799,2023-09-30,1,0,in_app
intv_0004237,user_0009545,acct_00799,2023-10-08,1,0,in_app
intv_0004238,user_0009548,acct_00799,2023-10-18,1,0,both
intv_0004239,user_0009549,acct_00799,2023-10-10,1,1,email
intv_0004240,user_0009550,acct_00799,2023-10-05,1,0,both
intv_0004241,user_0009552,acct_00800,2023-12-03,1,1,in_app
intv_0004242,user_0009553,acct_00800,2023-12-24,1,0,email
intv_0004243,user_0009555,acct_00801,2024-02-26,1,0,email
intv_0004244,user_0009557,acct_00801,2024-03-24,1,0,in_app
intv_0004245,user_0009559,acct_00801,2024-02-25,1,1,in_app
intv_0004246,user_0009560,acct_00801,2024-02-27,1,0,email
intv_0004247,user_0009561,acct_00801,2024-03-23,1,0,email
intv_0004248,user_0009562,acct_00802,2024-02-19,1,1,in_app
intv_0004249,user_0009564,acct_00802,2024-02-16,1,1,in_app
intv_0004250,user_0009566,acct_00802,2024-02-28,1,0,in_app
intv_0004251,user_0009568,acct_00802,2024-03-01,1,0,in_app
intv_0004252,user_0009571,acct_00802,2024-02-22,1,0,in_app
intv_0004253,user_0009575,acct_00803,2023-09-25,1,1,in_app
intv_0004254,user_0009576,acct_00803,2023-10-06,1,0,in_app
intv_0004255,user_0009577,acct_00803,2023-09-29,1,0,email
intv_0004256,user_0009587,acct_00804,2023-09-03,1,0,both
intv_0004257,user_0009599,acct_00805,2023-03-12,1,1,in_app
intv_0004258,user_0009602,acct_00806,2023-08-20,1,0,in_app
intv_0004259,user_0009608,acct_00806,2023-08-17,1,0,in_app
intv_0004260,user_0009609,acct_00806,2023-08-22,1,0,email
intv_0004261,user_0009610,acct_00806,2023-08-16,1,0,email
intv_0004262,user_0009611,acct_00806,2023-08-16,1,1,email
intv_0004263,user_0009612,acct_00806,2023-07-30,1,0,email
intv_0004264,user_0009614,acct_00806,2023-08-06,1,1,both
intv_0004265,user_0009615,acct_00806,2023-08-16,1,0,both
intv_0004266,user_0009618,acct_00806,2023-08-18,1,0,in_app
intv_0004267,user_0009620,acct_00806,2023-08-12,1,0,both
intv_0004268,user_0009627,acct_00808,2023-02-23,1,1,email
intv_0004269,user_0009633,acct_00809,2024-05-13,1,1,email
intv_0004270,user_0009641,acct_00809,2024-05-18,1,1,email
intv_0004271,user_0009642,acct_00810,2023-07-23,1,1,both
intv_0004272,user_0009644,acct_00810,2023-08-11,1,0,both
intv_0004273,user_0009645,acct_00810,2023-07-17,1,1,in_app
intv_0004274,user_0009646,acct_00810,2023-07-17,1,1,in_app
intv_0004275,user_0009648,acct_00811,2023-04-01,1,1,both
intv_0004276,user_0009651,acct_00812,2023-09-15,1,0,in_app
intv_0004277,user_0009653,acct_00813,2024-01-23,1,0,in_app
intv_0004278,user_0009654,acct_00813,2024-02-05,1,0,in_app
intv_0004279,user_0009656,acct_00813,2024-02-23,1,1,email
intv_0004280,user_0009664,acct_00814,2024-03-21,1,0,email
intv_0004281,user_0009666,acct_00814,2024-02-20,1,0,in_app
intv_0004282,user_0009667,acct_00814,2024-03-02,1,1,email
intv_0004283,user_0009668,acct_00814,2024-03-04,1,1,both
intv_0004284,user_0009672,acct_00814,2024-02-21,1,0,in_app
intv_0004285,user_0009678,acct_00815,2023-04-18,1,0,in_app
intv_0004286,user_0009683,acct_00816,2023-06-03,1,1,both
intv_0004287,user_0009684,acct_00816,2023-06-08,1,0,both
intv_0004288,user_0009685,acct_00816,2023-06-20,1,1,in_app
intv_0004289,user_0009688,acct_00816,2023-06-06,1,0,email
intv_0004290,user_0009689,acct_00816,2023-06-20,1,0,email
intv_0004291,user_0009690,acct_00816,2023-06-25,1,0,in_app
intv_0004292,user_0009691,acct_00816,2023-06-07,1,0,both
intv_0004293,user_0009692,acct_00816,2023-05-28,1,0,in_app
intv_0004294,user_0009693,acct_00816,2023-06-20,1,1,email
intv_0004295,user_0009694,acct_00816,2023-06-14,1,0,in_app
intv_0004296,user_0009698,acct_00817,2023-10-19,1,0,both
intv_0004297,user_0009699,acct_00817,2023-10-31,1,0,in_app
intv_0004298,user_0009700,acct_00817,2023-10-13,1,0,in_app
intv_0004299,user_0009704,acct_00818,2023-08-12,1,0,in_app
intv_0004300,user_0009706,acct_00818,2023-08-03,1,0,in_app
intv_0004301,user_0009707,acct_00818,2023-07-24,1,1,both
intv_0004302,user_0009711,acct_00819,2024-04-14,1,0,in_app
intv_0004303,user_0009712,acct_00819,2024-03-19,1,0,email
intv_0004304,user_0009713,acct_00820,2023-10-13,1,0,both
intv_0004305,user_0009715,acct_00820,2023-10-02,1,0,email
intv_0004306,user_0009717,acct_00820,2023-10-21,1,0,in_app
intv_0004307,user_0009720,acct_00820,2023-10-21,1,0,email
intv_0004308,user_0009722,acct_00820,2023-10-10,1,0,in_app
intv_0004309,user_0009726,acct_00821,2023-05-13,1,0,in_app
intv_0004310,user_0009729,acct_00821,2023-04-29,1,0,in_app
intv_0004311,user_0009733,acct_00822,2023-02-20,1,0,email
intv_0004312,user_0009734,acct_00822,2023-02-25,1,1,email
intv_0004313,user_0009738,acct_00823,2024-05-27,1,0,email
intv_0004314,user_0009739,acct_00823,2024-05-19,1,0,in_app
intv_0004315,user_0009740,acct_00823,2024-05-31,1,0,email
intv_0004316,user_0009747,acct_00823,2024-05-23,1,0,in_app
intv_0004317,user_0009750,acct_00824,2024-05-15,1,1,in_app
intv_0004318,user_0009751,acct_00824,2024-04-16,1,0,both
intv_0004319,user_0009752,acct_00824,2024-04-10,1,0,in_app
intv_0004320,user_0009754,acct_00824,2024-04-27,1,0,in_app
intv_0004321,user_0009756,acct_00825,2023-05-29,1,1,both
intv_0004322,user_0009758,acct_00826,2023-08-28,1,0,in_app
intv_0004323,user_0009762,acct_00826,2023-08-14,1,0,email
intv_0004324,user_0009763,acct_00826,2023-09-09,1,0,email
intv_0004325,user_0009766,acct_00827,2023-05-29,1,0,in_app
intv_0004326,user_0009767,acct_00827,2023-06-06,1,0,both
intv_0004327,user_0009768,acct_00827,2023-05-20,1,0,email
intv_0004328,user_0009769,acct_00827,2023-05-17,1,0,in_app
intv_0004329,user_0009774,acct_00828,2024-03-29,1,1,in_app
intv_0004330,user_0009777,acct_00828,2024-03-17,1,1,both
intv_0004331,user_0009780,acct_00828,2024-03-25,1,0,email
intv_0004332,user_0009783,acct_00829,2023-02-10,1,0,email
intv_0004333,user_0009785,acct_00829,2023-02-10,1,0,both
intv_0004334,user_0009787,acct_00830,2023-10-12,1,0,in_app
intv_0004335,user_0009788,acct_00830,2023-10-08,1,0,email
intv_0004336,user_0009791,acct_00830,2023-09-27,1,0,both
intv_0004337,user_0009793,acct_00831,2023-10-03,1,0,in_app
intv_0004338,user_0009797,acct_00831,2023-10-05,1,1,email
intv_0004339,user_0009806,acct_00832,2023-05-11,1,1,in_app
intv_0004340,user_0009807,acct_00832,2023-05-18,1,1,email
intv_0004341,user_0009808,acct_00832,2023-05-30,1,0,email
intv_0004342,user_0009810,acct_00832,2023-05-01,1,0,in_app
intv_0004343,user_0009811,acct_00832,2023-05-09,1,1,in_app
intv_0004344,user_0009812,acct_00832,2023-05-11,1,0,in_app
intv_0004345,user_0009813,acct_00832,2023-05-09,1,0,email
intv_0004346,user_0009815,acct_00832,2023-05-01,1,0,email
intv_0004347,user_0009817,acct_00832,2023-05-09,1,0,both
intv_0004348,user_0009822,acct_00833,2023-10-09,1,0,in_app
intv_0004349,user_0009823,acct_00833,2023-10-07,1,0,both
intv_0004350,user_0009827,acct_00833,2023-10-06,1,1,in_app
intv_0004351,user_0009832,acct_00833,2023-10-09,1,1,in_app
intv_0004352,user_0009833,acct_00833,2023-09-29,1,0,in_app
intv_0004353,user_0009834,acct_00833,2023-09-27,1,0,both
intv_0004354,user_0009836,acct_00834,2024-05-12,1,0,in_app
intv_0004355,user_0009841,acct_00834,2024-05-02,1,0,in_app
intv_0004356,user_0009842,acct_00834,2024-05-19,1,1,in_app
intv_0004357,user_0009846,acct_00835,2023-09-20,1,0,email
intv_0004358,user_0009847,acct_00835,2023-10-17,1,0,both
intv_0004359,user_0009850,acct_00835,2023-09-23,1,0,email
intv_0004360,user_0009851,acct_00835,2023-09-27,1,0,in_app
intv_0004361,user_0009852,acct_00835,2023-10-14,1,1,both
intv_0004362,user_0009854,acct_00836,2024-01-31,1,0,both
intv_0004363,user_0009858,acct_00836,2024-01-22,1,0,in_app
intv_0004364,user_0009860,acct_00837,2024-01-25,1,0,email
intv_0004365,user_0009862,acct_00837,2024-01-25,1,1,in_app
intv_0004366,user_0009863,acct_00837,2024-01-14,1,0,email
intv_0004367,user_0009864,acct_00837,2024-01-21,1,0,email
intv_0004368,user_0009868,acct_00837,2024-01-28,1,0,in_app
intv_0004369,user_0009869,acct_00837,2024-01-27,1,0,both
intv_0004370,user_0009871,acct_00837,2024-01-23,1,1,in_app
intv_0004371,user_0009873,acct_00837,2024-01-29,1,1,email
intv_0004372,user_0009875,acct_00837,2024-01-26,1,0,both
intv_0004373,user_0009876,acct_00838,2024-04-25,1,0,in_app
intv_0004374,user_0009880,acct_00838,2024-04-12,1,0,in_app
intv_0004375,user_0009884,acct_00838,2024-04-18,1,0,in_app
intv_0004376,user_0009886,acct_00838,2024-05-01,1,1,email
intv_0004377,user_0009894,acct_00839,2024-02-11,1,0,both
intv_0004378,user_0009898,acct_00840,2023-11-28,1,0,in_app
intv_0004379,user_0009899,acct_00840,2023-11-24,1,1,in_app
intv_0004380,user_0009903,acct_00841,2024-01-24,1,1,in_app
intv_0004381,user_0009906,acct_00841,2024-01-23,1,1,email
intv_0004382,user_0009909,acct_00842,2024-04-24,1,0,email
intv_0004383,user_0009911,acct_00842,2024-04-17,1,0,in_app
intv_0004384,user_0009916,acct_00842,2024-04-15,1,1,in_app
intv_0004385,user_0009920,acct_00843,2023-07-06,1,1,in_app
intv_0004386,user_0009923,acct_00844,2023-07-09,1,0,in_app
intv_0004387,user_0009927,acct_00844,2023-06-26,1,0,in_app
intv_0004388,user_0009929,acct_00844,2023-06-29,1,1,in_app
intv_0004389,user_0009932,acct_00845,2024-04-15,1,0,email
intv_0004390,user_0009933,acct_00845,2024-03-29,1,1,in_app
intv_0004391,user_0009935,acct_00845,2024-04-16,1,0,in_app
intv_0004392,user_0009937,acct_00846,2023-05-22,1,0,email
intv_0004393,user_0009941,acct_00846,2023-05-11,1,1,both
intv_0004394,user_0009944,acct_00846,2023-05-23,1,0,email
intv_0004395,user_0009948,acct_00846,2023-05-16,1,0,in_app
intv_0004396,user_0009949,acct_00846,2023-05-10,1,0,both
intv_0004397,user_0009955,acct_00847,2023-11-29,1,1,in_app
intv_0004398,user_0009956,acct_00847,2023-11-10,1,0,in_app
intv_0004399,user_0009961,acct_00848,2023-09-05,1,0,both
intv_0004400,user_0009962,acct_00848,2023-09-28,1,0,email
intv_0004401,user_0009964,acct_00848,2023-10-07,1,0,email
intv_0004402,user_0009966,acct_00848,2023-10-04,1,0,in_app
intv_0004403,user_0009967,acct_00848,2023-09-23,1,0,in_app
intv_0004404,user_0009969,acct_00848,2023-10-01,1,1,in_app
intv_0004405,user_0009971,acct_00848,2023-09-29,1,0,in_app
intv_0004406,user_0009972,acct_00848,2023-10-10,1,0,in_app
intv_0004407,user_0009973,acct_00848,2023-09-26,1,0,in_app
intv_0004408,user_0009977,acct_00849,2024-05-21,1,1,in_app
intv_0004409,user_0009979,acct_00849,2024-06-02,1,0,email
intv_0004410,user_0009981,acct_00849,2024-05-16,1,1,both
intv_0004411,user_0009985,acct_00850,2023-11-16,1,0,email
intv_0004412,user_0009986,acct_00850,2023-11-06,1,0,email
intv_0004413,user_0009987,acct_00850,2023-11-13,1,0,in_app
intv_0004414,user_0009988,acct_00850,2023-11-09,1,0,in_app
intv_0004415,user_0009990,acct_00851,2023-06-27,1,0,in_app
intv_0004416,user_0009993,acct_00851,2023-07-19,1,1,in_app
intv_0004417,user_0009995,acct_00851,2023-07-14,1,1,email
intv_0004418,user_0009998,acct_00851,2023-07-06,1,1,both
intv_0004419,user_0009999,acct_00851,2023-07-10,1,0,both
intv_0004420,user_0010000,acct_00851,2023-06-30,1,0,in_app
intv_0004421,user_0010001,acct_00852,2024-01-29,1,0,both
intv_0004422,user_0010002,acct_00852,2024-02-01,1,0,in_app
intv_0004423,user_0010003,acct_00853,2023-03-05,1,0,in_app
intv_0004424,user_0010005,acct_00853,2023-02-15,1,0,in_app
intv_0004425,user_0010006,acct_00853,2023-03-21,1,0,email
intv_0004426,user_0010007,acct_00853,2023-03-07,1,1,email
intv_0004427,user_0010008,acct_00853,2023-02-28,1,0,in_app
intv_0004428,user_0010009,acct_00853,2023-02-28,1,0,in_app
intv_0004429,user_0010011,acct_00853,2023-03-13,1,1,in_app
intv_0004430,user_0010012,acct_00853,2023-02-25,1,0,in_app
intv_0004431,user_0010013,acct_00853,2023-03-17,1,0,both
intv_0004432,user_0010015,acct_00853,2023-03-09,1,0,both
intv_0004433,user_0010016,acct_00853,2023-03-08,1,1,both
intv_0004434,user_0010017,acct_00853,2023-03-06,1,0,in_app
intv_0004435,user_0010018,acct_00853,2023-03-05,1,0,in_app
intv_0004436,user_0010019,acct_00854,2023-10-27,1,0,both
intv_0004437,user_0010021,acct_00854,2023-10-29,1,0,both
intv_0004438,user_0010023,acct_00854,2023-11-07,1,0,in_app
intv_0004439,user_0010025,acct_00854,2023-11-19,1,0,email
intv_0004440,user_0010026,acct_00854,2023-11-21,1,0,in_app
intv_0004441,user_0010028,acct_00854,2023-11-08,1,0,both
intv_0004442,user_0010029,acct_00854,2023-11-09,1,0,in_app
intv_0004443,user_0010036,acct_00854,2023-11-09,1,0,both
intv_0004444,user_0010037,acct_00855,2024-01-04,1,0,in_app
intv_0004445,user_0010039,acct_00855,2024-01-25,1,0,email
intv_0004446,user_0010040,acct_00855,2024-01-13,1,0,in_app
intv_0004447,user_0010045,acct_00855,2024-01-13,1,0,in_app
intv_0004448,user_0010046,acct_00855,2024-01-21,1,0,in_app
intv_0004449,user_0010047,acct_00856,2023-05-25,1,0,email
intv_0004450,user_0010048,acct_00856,2023-05-16,1,1,in_app
intv_0004451,user_0010049,acct_00856,2023-04-28,1,0,email
intv_0004452,user_0010051,acct_00856,2023-05-19,1,0,in_app
intv_0004453,user_0010053,acct_00856,2023-05-01,1,1,in_app
intv_0004454,user_0010054,acct_00856,2023-05-21,1,0,email
intv_0004455,user_0010058,acct_00856,2023-05-02,1,0,in_app
intv_0004456,user_0010062,acct_00856,2023-04-29,1,1,both
intv_0004457,user_0010064,acct_00856,2023-05-07,1,0,email
intv_0004458,user_0010066,acct_00856,2023-05-04,1,0,email
intv_0004459,user_0010068,acct_00857,2023-03-10,1,0,in_app
intv_0004460,user_0010069,acct_00857,2023-03-29,1,0,in_app
intv_0004461,user_0010070,acct_00857,2023-03-15,1,0,both
intv_0004462,user_0010076,acct_00858,2023-10-03,1,0,in_app
intv_0004463,user_0010079,acct_00859,2024-02-03,1,0,both
intv_0004464,user_0010082,acct_00859,2024-02-05,1,1,in_app
intv_0004465,user_0010083,acct_00860,2024-03-03,1,0,in_app
intv_0004466,user_0010087,acct_00860,2024-03-03,1,1,email
intv_0004467,user_0010089,acct_00860,2024-02-21,1,0,both
intv_0004468,user_0010093,acct_00860,2024-03-07,1,0,in_app
intv_0004469,user_0010099,acct_00861,2023-12-13,1,1,in_app
intv_0004470,user_0010100,acct_00861,2023-12-14,1,0,email
intv_0004471,user_0010101,acct_00862,2024-03-06,1,0,in_app
intv_0004472,user_0010103,acct_00862,2024-02-18,1,1,in_app
intv_0004473,user_0010104,acct_00862,2024-02-13,1,0,in_app
intv_0004474,user_0010106,acct_00862,2024-02-22,1,1,email
intv_0004475,user_0010109,acct_00862,2024-02-06,1,0,email
intv_0004476,user_0010110,acct_00862,2024-02-19,1,1,both
intv_0004477,user_0010114,acct_00863,2023-05-10,1,0,in_app
intv_0004478,user_0010115,acct_00863,2023-06-06,1,0,in_app
intv_0004479,user_0010116,acct_00863,2023-06-07,1,0,in_app
intv_0004480,user_0010117,acct_00863,2023-05-28,1,0,in_app
intv_0004481,user_0010118,acct_00863,2023-05-20,1,0,in_app
intv_0004482,user_0010120,acct_00863,2023-05-31,1,0,email
intv_0004483,user_0010125,acct_00863,2023-05-28,1,0,in_app
intv_0004484,user_0010127,acct_00863,2023-06-01,1,0,email
intv_0004485,user_0010128,acct_00863,2023-06-06,1,1,both
intv_0004486,user_0010129,acct_00863,2023-05-28,1,0,both
intv_0004487,user_0010130,acct_00863,2023-06-03,1,0,in_app
intv_0004488,user_0010131,acct_00863,2023-06-01,1,1,in_app
intv_0004489,user_0010133,acct_00863,2023-05-10,1,0,in_app
intv_0004490,user_0010135,acct_00863,2023-06-01,1,0,both
intv_0004491,user_0010138,acct_00863,2023-05-17,1,0,both
intv_0004492,user_0010139,acct_00863,2023-05-13,1,1,both
intv_0004493,user_0010140,acct_00863,2023-06-05,1,0,email
intv_0004494,user_0010143,acct_00863,2023-05-12,1,0,in_app
intv_0004495,user_0010146,acct_00864,2023-03-21,1,1,both
intv_0004496,user_0010147,acct_00864,2023-04-06,1,0,both
intv_0004497,user_0010148,acct_00864,2023-03-21,1,0,both
intv_0004498,user_0010154,acct_00865,2024-04-16,1,0,in_app
intv_0004499,user_0010155,acct_00865,2024-04-08,1,1,in_app
