account_id,account_created_date,plan_tier,industry,seat_count,cs_assigned_flag,account_health_score
acct_02042,2023-09-22,starter,SaaS,8,0,0.4216588322919977
acct_02043,2023-01-09,starter,SaaS,14,0,0.6662640974474219
acct_02044,2024-04-01,enterprise,Logistics,197,1,0.6263405324706555
acct_02045,2023-09-30,growth,Manufacturing,57,0,0.5772073314792021
acct_02046,2023-01-08,starter,Retail,16,0,0.7213887942184948
acct_02047,2023-07-27,growth,Healthcare,47,1,0.7848492907821996
acct_02048,2023-05-03,starter,FinTech,15,0,0.37115063860697367
acct_02049,2023-02-02,starter,FinTech,3,0,0.5104541958148326
acct_02050,2024-05-27,starter,Retail,4,0,0.7230215391184589
acct_02051,2023-07-23,starter,SaaS,13,0,0.5298391974212127
acct_02052,2024-05-31,starter,SaaS,4,0,0.48026908854627687
acct_02053,2024-03-18,enterprise,SaaS,191,1,0.7527806141475591
acct_02054,2023-12-05,growth,Manufacturing,44,0,0.406574989541403
acct_02055,2024-03-13,growth,SaaS,58,1,0.5547630288313342
acct_02056,2024-03-20,starter,SaaS,16,0,0.6492966038707213
acct_02057,2023-05-16,starter,Manufacturing,4,0,0.5139270129134822
acct_02058,2024-01-22,growth,Manufacturing,40,1,0.7174733484019762
acct_02059,2023-01-25,starter,Retail,18,0,0.5146684537203946
acct_02060,2024-05-20,starter,Logistics,6,0,0.8112929240168879
acct_02061,2023-11-21,starter,Manufacturing,10,0,0.5811380553756341
acct_02062,2023-12-04,growth,Healthcare,34,0,0.700690520505803
acct_02063,2023-04-05,starter,SaaS,18,0,0.7119035929474224
acct_02064,2023-05-26,starter,Logistics,4,0,0.505868999588389
acct_02065,2023-08-19,growth,FinTech,34,1,0.2919770177016167
acct_02066,2024-05-09,starter,Retail,5,0,0.6541133631995752
acct_02067,2023-02-07,starter,Logistics,14,0,0.6108432520687304
acct_02068,2024-02-29,starter,Manufacturing,8,0,0.6833739041362691
acct_02069,2024-03-12,starter,SaaS,4,0,0.5660208791425743
acct_02070,2024-01-03,growth,SaaS,30,0,0.5354358451798926
acct_02071,2023-12-11,starter,SaaS,14,0,0.9012709516472549
acct_02072,2023-06-09,starter,Logistics,16,0,0.3791468907733833
acct_02073,2023-05-24,enterprise,SaaS,183,1,0.7100925717546357
acct_02074,2023-12-11,enterprise,Manufacturing,254,1,0.5138097212724914
acct_02075,2023-09-26,enterprise,Logistics,241,1,0.5496332073389367
acct_02076,2023-09-25,starter,SaaS,6,0,0.5524345751139051
acct_02077,2023-06-18,starter,FinTech,14,0,0.4794848588743114
acct_02078,2023-02-02,enterprise,FinTech,229,1,0.6856836315354359
acct_02079,2024-01-12,growth,Healthcare,65,0,0.8085965393924935
acct_02080,2023-08-02,starter,SaaS,18,0,0.6705020491869992
acct_02081,2024-03-15,starter,SaaS,8,0,0.6155072994318143
acct_02082,2024-05-06,starter,Logistics,13,0,0.452033925135113
acct_02083,2024-01-28,enterprise,Logistics,149,1,0.6775237898736676
acct_02084,2024-05-03,starter,Education,18,0,0.9234524447593948
acct_02085,2023-01-29,starter,SaaS,9,0,0.5428958064307361
acct_02086,2023-02-08,starter,Healthcare,7,0,0.54360246309722
acct_02087,2023-06-22,growth,SaaS,25,0,0.5158366303528503
acct_02088,2023-01-17,growth,Manufacturing,17,0,0.5265878648258369
acct_02089,2023-02-25,starter,Logistics,7,0,0.1882050669491423
acct_02090,2023-08-14,growth,SaaS,23,1,0.6607553078783569
acct_02091,2023-03-08,enterprise,Logistics,142,1,0.47316717354680793
acct_02092,2023-07-16,starter,SaaS,8,0,0.35846053218123
acct_02093,2023-01-23,starter,Retail,19,0,0.7129784924598823
acct_02094,2023-08-25,starter,Logistics,10,0,0.43769733224370955
acct_02095,2023-05-18,growth,Healthcare,35,1,0.5491996419174363
acct_02096,2024-04-17,growth,Retail,52,1,0.8199663586782869
acct_02097,2023-08-17,growth,Manufacturing,49,0,0.38861763029632296
acct_02098,2023-11-13,growth,SaaS,28,1,0.3701102648103357
acct_02099,2023-07-20,starter,Education,8,0,0.6403959284343507
acct_02100,2023-09-15,enterprise,Manufacturing,157,1,0.7724231046015553
acct_02101,2024-04-24,starter,Logistics,16,0,0.36384874234020553
acct_02102,2023-06-27,starter,Retail,4,0,0.6611534605255766
acct_02103,2023-05-03,growth,Manufacturing,55,1,0.6871499309942538
acct_02104,2023-12-08,growth,Healthcare,31,0,0.29112592744615196
acct_02105,2023-06-20,starter,Education,3,0,0.719775200686083
acct_02106,2023-02-28,enterprise,Logistics,61,1,0.7314908819763268
acct_02107,2024-04-09,enterprise,Retail,152,1,0.5532321640115963
acct_02108,2023-09-17,starter,Manufacturing,6,0,0.7878519543447012
acct_02109,2024-01-08,enterprise,Retail,219,1,0.7704683361487268
acct_02110,2023-04-05,starter,Retail,11,0,0.6154676888575807
acct_02111,2023-05-05,starter,Manufacturing,4,0,0.5322831914512599
acct_02112,2023-02-10,starter,FinTech,10,0,0.45407581611255643
acct_02113,2023-09-11,enterprise,SaaS,134,1,0.5943654735950713
acct_02114,2023-01-07,growth,Logistics,18,1,0.6854638379556268
acct_02115,2024-04-15,starter,Logistics,4,0,0.5513734708439038
acct_02116,2024-05-25,starter,Education,14,0,0.2703748492106955
acct_02117,2023-03-10,growth,Education,20,0,0.7903070841864855
acct_02118,2023-03-22,starter,Education,13,0,0.6285334832767341
acct_02119,2023-09-19,enterprise,Logistics,240,1,0.5430563254984749
acct_02120,2023-03-30,growth,Retail,71,1,0.7285737582634932
acct_02121,2023-07-27,starter,Education,11,0,0.8286957894724134
acct_02122,2023-08-01,enterprise,Manufacturing,51,1,0.17971326457681625
acct_02123,2023-09-23,starter,SaaS,10,0,0.6651395474883107
acct_02124,2023-10-20,enterprise,Healthcare,299,1,0.3860026183784479
acct_02125,2023-07-26,growth,Logistics,25,0,0.6748665760198411
acct_02126,2023-11-29,growth,Manufacturing,24,1,0.6191890803561869
acct_02127,2023-03-18,starter,SaaS,18,0,0.6953589789660825
acct_02128,2023-10-15,enterprise,SaaS,57,1,0.5251128578258017
acct_02129,2023-02-16,starter,FinTech,6,0,0.3190139832271272
acct_02130,2023-07-19,starter,Manufacturing,12,0,0.5324447713114998
acct_02131,2024-03-02,starter,Logistics,14,0,0.6610271452709674
acct_02132,2023-07-29,growth,Education,28,1,0.7523088493012835
acct_02133,2024-02-24,starter,Retail,14,0,0.42422530492912125
acct_02134,2023-06-03,growth,Education,64,0,0.7540590640309526
acct_02135,2024-02-19,enterprise,SaaS,69,1,0.5028191565530218
acct_02136,2023-12-19,starter,SaaS,9,0,0.654367482239179
acct_02137,2023-06-06,growth,Healthcare,23,0,0.523515907070155
acct_02138,2023-09-18,starter,Education,8,0,0.6273255941568152
acct_02139,2023-03-18,enterprise,FinTech,87,1,0.7337816451855411
acct_02140,2024-05-02,growth,SaaS,75,0,0.4159478884067196
acct_02141,2023-05-11,starter,SaaS,14,0,0.49801411548797525
acct_02142,2024-03-30,growth,Retail,76,0,0.627744388101313
acct_02143,2023-06-12,starter,Retail,19,0,0.95
acct_02144,2023-01-15,starter,Healthcare,8,0,0.47052154317497574
acct_02145,2023-08-20,growth,Manufacturing,38,0,0.9060200828995377
acct_02146,2023-07-14,starter,Healthcare,10,0,0.9006634955512756
acct_02147,2023-12-25,starter,Healthcare,8,0,0.5854033273947613
acct_02148,2023-11-27,starter,Retail,9,0,0.5552771210700149
acct_02149,2024-03-02,growth,Education,47,0,0.49619022020029624
acct_02150,2024-05-11,starter,Education,14,0,0.5897696204500996
acct_02151,2024-04-30,starter,Education,18,0,0.3889920851160663
acct_02152,2024-03-24,growth,Manufacturing,56,0,0.5885641474019103
acct_02153,2024-02-17,growth,Retail,66,0,0.8245320410776285
acct_02154,2023-11-26,starter,FinTech,12,0,0.5083372406284923
acct_02155,2023-05-27,starter,Logistics,13,0,0.5638913544016424
acct_02156,2023-09-16,starter,Logistics,4,0,0.34482892885991373
acct_02157,2023-10-19,starter,FinTech,10,0,0.6561093132196565
acct_02158,2023-05-23,starter,Education,9,0,0.6396722527427061
acct_02159,2023-12-31,growth,Logistics,47,1,0.6095553539648656
acct_02160,2023-03-31,growth,Manufacturing,32,0,0.5674759424666784
acct_02161,2023-06-13,growth,Retail,49,1,0.5560863121841317
acct_02162,2024-04-25,starter,Logistics,16,0,0.6752850350551007
acct_02163,2023-03-25,growth,Manufacturing,44,0,0.5956775097617065
acct_02164,2023-03-18,starter,Retail,12,0,0.6472457807332999
acct_02165,2024-05-31,enterprise,Manufacturing,136,1,0.6322474226181821
acct_02166,2024-04-29,growth,FinTech,66,1,0.7685140930643642
acct_02167,2023-04-14,starter,Healthcare,4,0,0.7015491146062581
acct_02168,2024-03-27,growth,FinTech,72,1,0.6289292764725286
acct_02169,2024-05-01,starter,Logistics,3,0,0.827763304597827
acct_02170,2023-12-05,growth,Retail,61,0,0.6630402793584842
acct_02171,2024-04-22,starter,Manufacturing,6,0,0.7957444033185628
acct_02172,2023-08-11,starter,Logistics,12,0,0.6910413912579957
acct_02173,2023-01-09,enterprise,Logistics,196,1,0.32371213816026856
acct_02174,2023-02-22,starter,Healthcare,7,0,0.7957252144978995
acct_02175,2023-03-18,growth,Education,33,0,0.6202764362014004
acct_02176,2024-05-17,starter,Logistics,18,0,0.5922067843648833
acct_02177,2023-11-12,growth,Healthcare,79,0,0.6422022521234365
acct_02178,2023-06-14,growth,Retail,48,0,0.5482525257064399
acct_02179,2023-10-06,starter,Retail,10,0,0.6340543290583418
acct_02180,2023-01-27,starter,Manufacturing,18,0,0.5112185900485361
acct_02181,2023-03-11,starter,Education,7,0,0.7911408388101555
acct_02182,2023-08-06,starter,Healthcare,15,0,0.5829617829568424
acct_02183,2023-12-31,starter,FinTech,5,0,0.542612423591635
acct_02184,2023-11-02,growth,Retail,72,1,0.4612611276421089
acct_02185,2023-05-04,enterprise,Education,125,1,0.6403163683722962
acct_02186,2023-01-19,enterprise,Manufacturing,179,1,0.6280660650187637
acct_02187,2023-09-14,growth,FinTech,42,1,0.6582636920516259
acct_02188,2023-10-23,growth,Retail,16,0,0.44591221687423066
acct_02189,2023-01-22,growth,Retail,21,1,0.35982282017826406
acct_02190,2024-03-25,starter,Manufacturing,14,0,0.693838695375984
acct_02191,2023-02-17,enterprise,Manufacturing,65,1,0.8226962792814762
acct_02192,2023-07-02,growth,SaaS,37,1,0.44604695664151556
acct_02193,2024-03-10,growth,Logistics,74,1,0.8384161925342547
acct_02194,2023-04-17,starter,Logistics,17,0,0.6425866588104571
acct_02195,2023-07-07,starter,FinTech,7,0,0.5989405643173755
acct_02196,2023-03-27,starter,Logistics,15,0,0.5403676955181332
acct_02197,2024-03-31,enterprise,FinTech,54,1,0.3923222970862505
acct_02198,2023-05-17,starter,Education,11,0,0.7481592773886899
acct_02199,2023-12-02,starter,Retail,12,0,0.48365904578435953
acct_02200,2024-04-13,enterprise,SaaS,101,1,0.48302899863935994
acct_02201,2024-02-07,starter,SaaS,15,0,0.7487889464830432
acct_02202,2023-03-13,starter,Retail,11,0,0.317552482999241
acct_02203,2023-01-24,starter,Manufacturing,16,0,0.371460328399775
acct_02204,2024-04-29,growth,Healthcare,64,1,0.5972798634737877
acct_02205,2023-02-25,enterprise,Healthcare,297,1,0.6439926643507278
acct_02206,2023-08-11,starter,Logistics,9,0,0.6727101971953385
acct_02207,2023-06-28,enterprise,Manufacturing,89,1,0.5547302259905621
acct_02208,2024-03-09,starter,FinTech,5,0,0.95
acct_02209,2024-03-25,enterprise,Education,192,1,0.5658161161851248
acct_02210,2024-05-06,growth,SaaS,79,0,0.5653820771845917
acct_02211,2023-07-08,growth,Logistics,40,1,0.48045199967791835
acct_02212,2024-02-24,starter,Retail,18,0,0.6185860224781606
acct_02213,2023-09-06,enterprise,Manufacturing,286,1,0.6922441848070162
acct_02214,2023-06-13,growth,SaaS,54,0,0.780536708180019
acct_02215,2023-09-12,starter,FinTech,18,0,0.37660736033396724
acct_02216,2024-04-20,growth,FinTech,75,1,0.5631006992466449
acct_02217,2024-02-21,starter,Healthcare,10,0,0.6670055416213716
acct_02218,2023-06-19,enterprise,Logistics,129,1,0.6880586301891803
acct_02219,2023-11-13,starter,Retail,12,0,0.6009822986706809
acct_02220,2023-06-23,growth,SaaS,39,0,0.6813635954298153
acct_02221,2024-04-14,starter,Education,7,0,0.47865541606112993
acct_02222,2023-12-11,starter,FinTech,18,0,0.8336858148477535
acct_02223,2024-03-20,starter,SaaS,3,0,0.7488942154469144
acct_02224,2023-01-18,starter,Retail,11,0,0.3982608319402241
acct_02225,2023-03-11,starter,SaaS,14,0,0.43873454278248664
acct_02226,2023-12-04,starter,Logistics,7,0,0.44296173748396406
acct_02227,2024-03-31,growth,Healthcare,68,1,0.7016954956344792
acct_02228,2023-09-26,starter,SaaS,5,0,0.4072908350373799
acct_02229,2023-07-07,starter,Manufacturing,7,0,0.5503463498687879
acct_02230,2024-03-09,growth,Healthcare,72,0,0.6682056594625161
acct_02231,2023-10-15,starter,Retail,12,0,0.5900751098180348
acct_02232,2024-05-13,enterprise,Healthcare,215,1,0.6388331273569059
acct_02233,2024-03-16,enterprise,SaaS,117,1,0.44012959329768625
acct_02234,2023-10-30,growth,SaaS,67,0,0.6892281560095866
acct_02235,2023-03-28,growth,Manufacturing,70,1,0.5080182161286005
acct_02236,2024-03-13,enterprise,FinTech,150,1,0.5513070488403088
acct_02237,2023-01-22,starter,Manufacturing,12,0,0.6356597591858979
acct_02238,2024-05-31,starter,SaaS,13,0,0.6154617332296272
acct_02239,2024-05-17,starter,Education,17,0,0.603597002852339
acct_02240,2024-04-11,growth,Healthcare,52,0,0.4874059767034866
acct_02241,2023-04-11,starter,Manufacturing,12,0,0.5550675883201212
acct_02242,2023-05-21,growth,Manufacturing,26,1,0.6003275386255553
acct_02243,2023-05-18,enterprise,Education,144,1,0.39373721502493725
acct_02244,2023-08-16,enterprise,Education,195,1,0.5306200550529931
acct_02245,2023-10-08,starter,Education,18,0,0.658151981854927
acct_02246,2024-03-06,starter,FinTech,10,0,0.4083845094231986
acct_02247,2023-02-09,growth,SaaS,50,1,0.7734872477391359
acct_02248,2023-07-30,growth,SaaS,50,1,0.7904419893899763
acct_02249,2023-10-29,starter,Retail,11,0,0.41322741360598714
acct_02250,2023-03-27,starter,FinTech,13,0,0.8036429449575209
acct_02251,2024-02-01,enterprise,Retail,212,1,0.5784627616931798
acct_02252,2023-09-10,growth,Retail,77,1,0.6627771838735582
acct_02253,2024-01-16,growth,Retail,18,0,0.525502342180763
acct_02254,2024-03-19,enterprise,Logistics,222,1,0.7384567240840143
acct_02255,2023-02-02,growth,Retail,64,1,0.6609141028273
acct_02256,2023-09-17,starter,Manufacturing,12,0,0.47787701151035944
acct_02257,2023-08-22,starter,Healthcare,18,0,0.4252197000052067
acct_02258,2024-05-29,starter,Manufacturing,14,0,0.38095463471861657
acct_02259,2023-11-04,starter,Manufacturing,7,0,0.6281912664649134
acct_02260,2023-03-11,growth,SaaS,15,0,0.6858707117669604
acct_02261,2024-03-29,growth,Logistics,31,0,0.6976448518169162
acct_02262,2024-03-14,enterprise,Retail,140,1,0.5823028358088933
acct_02263,2023-12-30,starter,SaaS,5,0,0.4264505316503454
acct_02264,2024-04-25,growth,FinTech,60,1,0.49768878029643254
acct_02265,2023-05-24,growth,FinTech,53,0,0.7728522958442888
acct_02266,2023-01-24,growth,SaaS,76,1,0.5273057153099878
acct_02267,2024-02-29,growth,Healthcare,36,0,0.6215126446022214
acct_02268,2023-06-24,starter,SaaS,11,0,0.43865242746376687
acct_02269,2023-11-21,starter,SaaS,6,0,0.6504874568188552
acct_02270,2023-12-14,starter,Logistics,9,0,0.5313473157481383
acct_02271,2023-01-18,starter,FinTech,4,0,0.7570069070663645
acct_02272,2023-02-13,starter,FinTech,19,0,0.716033655931022
acct_02273,2023-06-04,growth,Retail,45,1,0.525644108013765
acct_02274,2024-01-12,enterprise,Manufacturing,97,1,0.5810003958978505
acct_02275,2024-02-06,growth,SaaS,65,1,0.5173325639939057
acct_02276,2023-08-13,growth,SaaS,69,1,0.38708502051824856
acct_02277,2023-08-05,starter,Healthcare,18,0,0.4713836355679175
acct_02278,2023-01-31,growth,Education,71,1,0.629732599158123
acct_02279,2023-02-28,starter,Education,17,0,0.6487889247344373
acct_02280,2023-12-19,starter,FinTech,6,0,0.6222821855388958
acct_02281,2024-03-20,starter,Healthcare,18,0,0.5547400419062046
acct_02282,2023-08-23,starter,Logistics,14,0,0.7399599908581478
acct_02283,2023-04-17,starter,Retail,6,0,0.6095312856841406
acct_02284,2023-07-10,starter,Healthcare,5,0,0.7054880742143921
acct_02285,2023-09-02,starter,FinTech,19,0,0.3339337301696222
acct_02286,2023-03-17,enterprise,Logistics,135,1,0.1
acct_02287,2023-09-24,starter,SaaS,19,0,0.642568204175712
acct_02288,2023-11-13,starter,Logistics,14,0,0.3862851519417766
acct_02289,2023-05-01,starter,Manufacturing,6,0,0.5681322445930416
acct_02290,2023-01-25,growth,Healthcare,58,0,0.5546854438463091
acct_02291,2024-03-07,starter,FinTech,17,0,0.8381100903623305
acct_02292,2023-06-09,starter,Healthcare,18,0,0.659999482941541
acct_02293,2023-04-24,starter,SaaS,7,0,0.6248788540198009
acct_02294,2024-05-16,starter,Education,17,0,0.725548673195051
acct_02295,2023-06-15,starter,SaaS,19,0,0.6552746380258558
acct_02296,2023-06-24,starter,FinTech,7,0,0.531348451051735
acct_02297,2023-01-01,starter,Manufacturing,15,0,0.7607213895381839
acct_02298,2023-03-27,starter,Retail,15,0,0.43353748081675886
acct_02299,2023-11-16,starter,Logistics,16,0,0.6484870781300343
acct_02300,2024-02-05,growth,Logistics,76,1,0.3678645308795533
acct_02301,2024-01-17,growth,SaaS,66,1,0.6305915786273992
acct_02302,2023-11-14,starter,Healthcare,14,0,0.6289484462659394
acct_02303,2023-09-07,starter,Education,9,0,0.8514682442871994
acct_02304,2023-09-13,enterprise,Healthcare,298,1,0.3652539159837331
acct_02305,2023-11-03,starter,Manufacturing,14,0,0.5098669236219281
acct_02306,2023-05-24,starter,Retail,6,0,0.7234023639861216
acct_02307,2024-01-26,growth,Healthcare,48,1,0.6502975884595962
acct_02308,2023-06-18,starter,Logistics,12,0,0.6270457577006254
acct_02309,2023-10-25,starter,Education,12,0,0.45657964455621913
acct_02310,2023-08-21,starter,Healthcare,11,0,0.5113772477862856
acct_02311,2023-09-28,enterprise,Education,254,1,0.7867561512334884
acct_02312,2023-03-01,starter,Retail,9,0,0.5922736209369108
acct_02313,2023-10-23,growth,Logistics,24,0,0.656303954421671
acct_02314,2024-04-11,enterprise,Education,268,1,0.5827217506835282
acct_02315,2023-08-23,starter,Healthcare,10,0,0.4225371727125352
acct_02316,2023-08-22,starter,Logistics,3,0,0.7400715639112495
acct_02317,2024-01-03,starter,SaaS,19,0,0.6754848576798744
acct_02318,2023-08-20,starter,SaaS,9,0,0.9458455256050784
acct_02319,2024-05-05,starter,Manufacturing,16,0,0.4476627930524182
acct_02320,2024-05-17,enterprise,SaaS,134,1,0.723385938180072
acct_02321,2024-01-16,growth,Healthcare,44,0,0.40326840509444983
acct_02322,2024-03-03,growth,Retail,23,0,0.6236019851509617
acct_02323,2023-12-30,starter,Logistics,10,0,0.7464759883594747
acct_02324,2023-07-21,growth,Education,52,0,0.2891797325855269
acct_02325,2023-05-26,enterprise,FinTech,196,1,0.5692601288637588
acct_02326,2024-04-01,growth,SaaS,64,0,0.515518539893607
acct_02327,2023-05-15,starter,SaaS,16,0,0.49470640525573173
acct_02328,2023-09-21,growth,FinTech,76,0,0.6577818978389031
acct_02329,2023-03-05,starter,Education,16,0,0.7681028559633892
acct_02330,2024-05-05,starter,Education,6,0,0.5800081927156266
acct_02331,2023-02-10,starter,FinTech,14,0,0.630822964134003
acct_02332,2023-10-23,growth,Education,24,1,0.6171463129588871
acct_02333,2023-01-03,growth,Healthcare,71,1,0.6002705259534621
acct_02334,2023-04-20,starter,Education,18,0,0.43659860434318404
acct_02335,2023-08-09,starter,Logistics,16,0,0.7662666902584339
acct_02336,2024-01-05,starter,Education,8,0,0.6442793052238254
acct_02337,2024-01-03,starter,SaaS,7,0,0.6592322235003867
acct_02338,2024-03-11,starter,Retail,17,0,0.47902355564616267
acct_02339,2023-01-04,starter,Healthcare,8,0,0.5311169403016139
acct_02340,2023-09-01,growth,Healthcare,71,0,0.5735798703433832
acct_02341,2023-06-15,starter,Education,3,0,0.3698812959826723
acct_02342,2023-01-26,starter,Retail,3,0,0.34679485122034825
acct_02343,2024-01-30,starter,Retail,15,0,0.5098878104042148
acct_02344,2024-04-18,enterprise,Manufacturing,180,1,0.6783781149663585
acct_02345,2023-01-17,growth,Retail,56,1,0.5020293915105088
acct_02346,2023-04-02,growth,Education,50,0,0.44717922036139296
acct_02347,2024-04-27,starter,Education,15,0,0.47779715201434947
acct_02348,2023-07-24,growth,FinTech,69,0,0.531698636528203
acct_02349,2024-05-16,starter,SaaS,14,0,0.5469211555769844
acct_02350,2024-02-04,growth,Manufacturing,70,1,0.9248282178309835
acct_02351,2023-07-26,enterprise,Education,264,1,0.7581930942730977
acct_02352,2023-05-26,growth,FinTech,33,1,0.7537161168422591
acct_02353,2023-04-11,enterprise,Manufacturing,184,1,0.7752870546410072
acct_02354,2023-08-29,growth,SaaS,77,1,0.45017686959989256
acct_02355,2023-06-12,starter,Manufacturing,11,0,0.4166453077519141
acct_02356,2023-06-22,enterprise,FinTech,66,1,0.4339694562698915
acct_02357,2024-05-16,starter,Logistics,17,0,0.8001759200006756
acct_02358,2023-10-11,starter,Education,2,0,0.5179212316676264
acct_02359,2023-12-25,starter,SaaS,6,0,0.4122965726641069
acct_02360,2024-01-16,starter,Healthcare,19,0,0.535350569967028
acct_02361,2023-06-12,starter,SaaS,7,0,0.5642091702428058
acct_02362,2023-11-03,starter,SaaS,9,0,0.6402619910541842
acct_02363,2023-12-05,starter,SaaS,9,0,0.6376426531068065
acct_02364,2023-02-24,growth,Logistics,53,0,0.47577291541897376
acct_02365,2023-11-29,starter,Education,15,0,0.7028484588770566
acct_02366,2023-05-07,starter,FinTech,6,0,0.5041209699374762
acct_02367,2023-08-31,growth,Education,39,1,0.5765585494942436
acct_02368,2024-02-13,starter,Healthcare,14,0,0.7030161105755033
acct_02369,2024-05-17,growth,FinTech,43,0,0.5037267894083488
acct_02370,2023-10-30,growth,Manufacturing,65,0,0.5145972864628293
acct_02371,2024-04-08,growth,Manufacturing,32,0,0.6887502074539696
acct_02372,2023-08-23,growth,Manufacturing,26,0,0.4713400235092471
acct_02373,2023-02-07,starter,FinTech,11,0,0.5422811964593894
acct_02374,2023-05-19,growth,Retail,37,0,0.6833613267064338
acct_02375,2023-07-14,starter,Logistics,17,0,0.9081138662153962
acct_02376,2023-01-01,starter,Retail,11,0,0.690810675714412
acct_02377,2023-04-06,growth,Education,29,0,0.6708959644485017
acct_02378,2024-02-17,starter,Manufacturing,5,0,0.6796202375509094
acct_02379,2024-03-04,growth,Logistics,41,0,0.4390214588899426
acct_02380,2023-08-23,growth,FinTech,34,0,0.6173395108019861
acct_02381,2023-12-15,enterprise,Manufacturing,226,1,0.5955350267495397
acct_02382,2024-04-25,enterprise,FinTech,158,1,0.6482376810559134
acct_02383,2024-01-31,starter,Logistics,3,0,0.6174762078713806
acct_02384,2023-12-17,starter,FinTech,12,0,0.6569549516125669
acct_02385,2024-02-20,growth,FinTech,61,0,0.5532799207651198
acct_02386,2023-02-20,starter,Healthcare,7,0,0.6087913376057689
acct_02387,2023-03-22,growth,Education,29,1,0.41582571509145116
acct_02388,2023-02-05,growth,Retail,46,1,0.5520139082995629
acct_02389,2023-03-08,growth,Retail,32,1,0.8086250322264965
acct_02390,2024-04-25,starter,Retail,19,0,0.6478212509442384
acct_02391,2024-04-12,starter,SaaS,14,0,0.5968618443925384
acct_02392,2023-05-22,starter,Healthcare,10,0,0.884418491438152
acct_02393,2023-12-22,starter,Manufacturing,4,0,0.3958747532548381
acct_02394,2024-04-15,enterprise,Manufacturing,120,1,0.433581666683067
acct_02395,2024-03-14,starter,Manufacturing,6,0,0.8569067116914408
acct_02396,2023-05-07,starter,Retail,8,0,0.60689414040734
acct_02397,2023-07-24,starter,Education,11,0,0.5636125445565309
acct_02398,2023-01-29,growth,Retail,65,1,0.42011935123565347
acct_02399,2024-03-20,growth,Education,18,1,0.6671544399592517
acct_02400,2024-04-08,starter,Healthcare,6,0,0.6816689804291193
acct_02401,2023-10-07,starter,Education,9,0,0.4358258458747656
acct_02402,2023-05-31,starter,FinTech,14,0,0.5789586621674357
acct_02403,2023-08-28,starter,Retail,4,0,0.5496726251950401
acct_02404,2023-09-23,growth,Manufacturing,36,0,0.6383965719628156
acct_02405,2023-04-15,growth,FinTech,62,1,0.43211246366690337
acct_02406,2024-03-08,starter,Retail,8,0,0.7877921181769736
acct_02407,2024-05-11,starter,Logistics,6,0,0.7373735672396406
acct_02408,2024-03-15,enterprise,SaaS,256,1,0.5455236661900775
acct_02409,2023-06-07,starter,Retail,3,0,0.5675371932542443
acct_02410,2023-06-21,growth,Logistics,21,0,0.5795366774583576
acct_02411,2024-05-08,starter,Healthcare,14,0,0.4832537170490245
acct_02412,2023-11-07,starter,Logistics,12,0,0.5334855872647446
acct_02413,2024-02-07,starter,Healthcare,7,0,0.5594594448488086
acct_02414,2024-04-07,starter,Retail,14,0,0.8419302556060692
acct_02415,2024-01-02,enterprise,Healthcare,227,1,0.7419927462495655
acct_02416,2023-09-12,starter,Logistics,12,0,0.7401982061004935
acct_02417,2023-07-27,starter,Education,8,0,0.6554888419506585
acct_02418,2024-03-25,starter,SaaS,14,0,0.43240094866031475
acct_02419,2023-04-05,starter,FinTech,9,0,0.593776334313393
acct_02420,2024-04-22,starter,FinTech,4,0,0.7455732689420069
acct_02421,2023-07-09,starter,SaaS,12,0,0.4112603055949068
acct_02422,2024-04-28,growth,Manufacturing,31,0,0.6954829810309896
acct_02423,2024-02-27,starter,FinTech,11,0,0.9483913837894149
acct_02424,2023-05-13,starter,Retail,9,0,0.7592724968984598
acct_02425,2023-02-24,enterprise,Manufacturing,168,1,0.812104370334298
acct_02426,2024-05-24,starter,Retail,4,0,0.632750812566324
acct_02427,2024-02-14,enterprise,Logistics,247,1,0.7451897923147485
acct_02428,2023-07-30,starter,Logistics,8,0,0.49232201784689467
acct_02429,2023-10-20,enterprise,Manufacturing,94,1,0.719379571851184
acct_02430,2023-04-25,growth,Manufacturing,72,0,0.6981582201091144
acct_02431,2023-09-16,growth,Manufacturing,48,1,0.6434866761056495
acct_02432,2023-05-02,enterprise,Manufacturing,127,1,0.7974011129577747
acct_02433,2023-10-26,starter,Healthcare,8,0,0.5191822743228917
acct_02434,2024-01-16,enterprise,Education,227,1,0.5719413725289506
acct_02435,2024-05-15,starter,Manufacturing,7,0,0.6143193062037444
acct_02436,2023-10-24,starter,Education,5,0,0.44555835433658986
acct_02437,2023-12-28,starter,Manufacturing,5,0,0.6340397915700372
acct_02438,2024-04-07,starter,Logistics,12,0,0.3421604380569229
acct_02439,2024-03-13,starter,Retail,5,0,0.7570431801642313
acct_02440,2023-05-07,growth,Education,58,0,0.6069956049848948
acct_02441,2023-07-16,starter,Logistics,15,0,0.5218660644144355
acct_02442,2023-08-09,growth,FinTech,18,0,0.47484395815573177
acct_02443,2023-04-01,growth,Healthcare,31,0,0.5648131455571218
acct_02444,2024-02-15,starter,Healthcare,7,0,0.703238956615862
acct_02445,2023-01-08,starter,Retail,12,0,0.682160846810634
acct_02446,2024-04-12,starter,Manufacturing,11,0,0.4941693079082308
acct_02447,2023-11-16,starter,Logistics,15,0,0.47309404910585484
acct_02448,2024-01-29,starter,FinTech,8,0,0.698534805947947
acct_02449,2023-09-26,starter,Logistics,6,0,0.49164788930774556
