user_id,account_id,intervention_id,treatment_flag,outcome_observed_flag,collab_activated_flag,login_days_l7,login_days_30d,core_actions_30d,collab_actions_30d,time_spent_30d,feature_diversity_avg_30d,days_observed_30d,days_since_last_active,plan_tier,role_type
user_0007396,acct_00620,intv_0003266,0,1,0.0,5,27.0,1560.0,0,6088.0,1.1111111111111112,27,3,starter,power_user
user_0007397,acct_00620,intv_0003267,0,1,0.0,3,11.0,41.0,3,248.0,1.0,11,3,starter,basic
user_0007400,acct_00620,intv_0003268,1,1,0.0,2,6.0,30.0,1,187.0,1.1666666666666667,6,3,starter,basic
user_0007404,acct_00620,intv_0003269,0,1,1.0,6,29.0,1750.0,0,7028.0,1.103448275862069,29,1,starter,admin
user_0007405,acct_00620,intv_0003270,0,1,0.0,4,9.0,43.0,7,254.0,1.1111111111111112,9,2,starter,basic
user_0007410,acct_00620,intv_0003271,0,1,0.0,3,11.0,58.0,1,360.0,1.0909090909090908,11,1,starter,basic
user_0007411,acct_00620,intv_0003272,1,1,0.0,2,9.0,38.0,3,230.0,1.1111111111111112,9,3,starter,basic
user_0007414,acct_00620,intv_0003273,0,1,0.0,1,8.0,40.0,4,240.0,1.125,8,2,starter,basic
user_0007421,acct_00620,intv_0003274,0,1,0.0,2,6.0,36.0,1,202.0,1.0,6,3,starter,basic
user_0007424,acct_00620,intv_0003275,0,1,0.0,2,8.0,42.0,1,255.0,1.0,8,2,starter,basic
user_0007426,acct_00620,intv_0003276,0,1,0.0,4,12.0,63.0,4,336.0,1.0833333333333333,12,1,starter,basic
user_0007427,acct_00620,intv_0003277,0,1,0.0,4,6.0,39.0,0,207.0,1.0,6,2,starter,basic
user_0007429,acct_00620,intv_0003278,0,1,0.0,5,27.0,1588.0,0,6626.0,1.037037037037037,27,2,starter,basic
user_0007432,acct_00620,intv_0003279,1,1,0.0,6,29.0,1664.0,0,6522.0,1.0344827586206897,29,2,starter,basic
user_0007433,acct_00620,intv_0003280,1,1,1.0,3,12.0,61.0,6,354.0,1.0,12,2,starter,basic
user_0007434,acct_00620,intv_0003281,0,1,1.0,1,6.0,33.0,1,204.0,1.0,6,1,starter,basic
user_0007436,acct_00620,intv_0003282,1,1,1.0,2,8.0,36.0,2,168.0,1.0,8,1,starter,basic
user_0007438,acct_00620,intv_0003283,0,1,0.0,2,7.0,36.0,3,198.0,1.0,7,2,starter,basic
user_0007441,acct_00620,intv_0003284,0,1,0.0,3,10.0,57.0,4,282.0,1.1,10,3,starter,basic
user_0007442,acct_00620,intv_0003285,0,1,0.0,2,7.0,27.0,2,177.0,1.0,7,2,starter,basic
user_0007443,acct_00620,intv_0003286,0,1,0.0,1,7.0,33.0,2,195.0,1.0,7,3,starter,basic
user_0007446,acct_00621,intv_0003287,0,1,0.0,1,7.0,39.0,0,204.0,1.1428571428571428,7,3,starter,basic
user_0007448,acct_00621,intv_0003288,1,1,1.0,6,29.0,1790.0,0,6940.0,1.0689655172413792,29,2,starter,power_user
user_0007451,acct_00621,intv_0003289,1,1,0.0,3,12.0,64.0,9,379.0,1.0,12,1,starter,basic
user_0007454,acct_00621,intv_0003290,1,1,1.0,1,8.0,42.0,4,239.0,1.0,8,1,starter,basic
user_0007457,acct_00621,intv_0003291,0,1,1.0,6,28.0,1587.0,0,6619.0,1.1428571428571428,28,1,starter,basic
user_0007460,acct_00622,intv_0003292,0,1,0.0,1,8.0,42.0,0,255.0,1.125,8,2,starter,basic
user_0007464,acct_00622,intv_0003293,0,1,0.0,2,10.0,44.0,1,254.0,1.2,10,2,starter,basic
user_0007467,acct_00622,intv_0003294,0,1,1.0,2,11.0,64.0,2,377.0,1.0909090909090908,11,2,starter,basic
user_0007468,acct_00623,intv_0003295,1,1,0.0,6,29.0,1788.0,0,6999.0,1.103448275862069,29,2,starter,admin
user_0007470,acct_00623,intv_0003296,1,1,0.0,3,9.0,44.0,0,235.0,1.1111111111111112,9,2,starter,basic
user_0007473,acct_00623,intv_0003297,0,1,1.0,2,11.0,62.0,1,353.0,1.0,11,2,starter,basic
user_0007475,acct_00623,intv_0003298,1,1,0.0,2,9.0,42.0,2,250.0,1.1111111111111112,9,3,starter,basic
user_0007477,acct_00623,intv_0003299,0,0,,2,7.0,47.0,3,267.0,1.1428571428571428,7,1,starter,basic
user_0007481,acct_00623,intv_0003300,0,1,0.0,2,10.0,39.0,1,218.0,1.2,10,2,starter,basic
user_0007482,acct_00623,intv_0003301,0,1,1.0,5,27.0,1577.0,0,6774.0,1.0,27,3,starter,admin
user_0007487,acct_00623,intv_0003302,1,1,0.0,6,29.0,1665.0,0,6687.0,1.103448275862069,29,2,starter,power_user
user_0007489,acct_00624,intv_0003303,1,1,0.0,6,29.0,1780.0,0,7097.0,1.0689655172413792,29,2,growth,basic
user_0007495,acct_00624,intv_0003304,0,1,0.0,2,11.0,55.0,0,321.0,1.0,11,2,growth,basic
user_0007496,acct_00624,intv_0003305,0,0,,4,25.0,1475.0,0,5927.0,1.08,25,3,growth,power_user
user_0007502,acct_00624,intv_0003306,1,1,1.0,2,10.0,63.0,5,366.0,1.0,10,3,growth,basic
user_0007504,acct_00624,intv_0003307,0,1,1.0,5,26.0,1561.0,0,6216.0,1.0384615384615385,26,3,growth,basic
user_0007506,acct_00624,intv_0003308,1,1,1.0,3,14.0,80.0,1,461.0,1.0714285714285714,14,3,growth,basic
user_0007510,acct_00625,intv_0003309,0,1,0.0,3,13.0,84.0,8,473.0,1.0,13,1,starter,basic
user_0007511,acct_00625,intv_0003310,0,1,0.0,5,27.0,1632.0,0,6401.0,1.1481481481481481,27,3,starter,basic
user_0007512,acct_00625,intv_0003311,1,1,0.0,4,10.0,51.0,2,285.0,1.1,10,3,starter,basic
user_0007513,acct_00625,intv_0003312,1,1,0.0,4,10.0,62.0,8,378.0,1.1,10,3,starter,basic
user_0007514,acct_00625,intv_0003313,1,1,1.0,4,11.0,51.0,0,281.0,1.0,11,2,starter,basic
user_0007517,acct_00626,intv_0003314,1,1,0.0,7,29.0,1785.0,0,6690.0,1.1724137931034482,29,1,starter,power_user
user_0007518,acct_00626,intv_0003315,1,0,,2,13.0,74.0,0,413.0,1.0,13,1,starter,basic
user_0007519,acct_00626,intv_0003316,1,1,0.0,2,10.0,50.0,2,284.0,1.0,10,1,starter,basic
user_0007523,acct_00626,intv_0003317,1,1,0.0,4,13.0,69.0,6,373.0,1.0769230769230769,13,2,starter,basic
user_0007524,acct_00626,intv_0003318,0,1,0.0,4,10.0,51.0,8,282.0,1.1,10,1,starter,basic
user_0007525,acct_00626,intv_0003319,0,1,0.0,2,10.0,57.0,3,322.0,1.2,10,2,starter,basic
user_0007526,acct_00627,intv_0003320,0,1,1.0,3,7.0,40.0,0,204.0,1.1428571428571428,7,1,growth,basic
user_0007529,acct_00627,intv_0003321,1,1,0.0,2,9.0,39.0,5,238.0,1.0,9,3,growth,basic
user_0007530,acct_00627,intv_0003322,1,1,0.0,4,9.0,48.0,2,261.0,1.1111111111111112,9,2,growth,basic
user_0007534,acct_00627,intv_0003323,0,1,0.0,2,11.0,59.0,5,325.0,1.0,11,3,growth,basic
user_0007535,acct_00628,intv_0003324,0,1,0.0,3,8.0,42.0,1,261.0,1.0,8,2,starter,basic
user_0007537,acct_00628,intv_0003325,0,1,1.0,6,29.0,1790.0,0,7098.0,1.103448275862069,29,2,starter,power_user
user_0007538,acct_00628,intv_0003326,1,1,1.0,1,8.0,37.0,4,213.0,1.0,8,2,starter,basic
user_0007540,acct_00628,intv_0003327,0,1,0.0,5,27.0,1606.0,0,6465.0,1.0740740740740742,27,3,starter,power_user
user_0007541,acct_00628,intv_0003328,0,0,,4,9.0,45.0,1,250.0,1.1111111111111112,9,2,starter,basic
user_0007542,acct_00628,intv_0003329,0,1,0.0,4,11.0,60.0,3,340.0,1.0,11,2,starter,basic
user_0007544,acct_00628,intv_0003330,0,1,0.0,1,6.0,30.0,2,183.0,1.1666666666666667,6,2,starter,basic
user_0007546,acct_00628,intv_0003331,0,1,1.0,7,30.0,1790.0,0,7140.0,1.0666666666666667,30,1,starter,basic
user_0007547,acct_00628,intv_0003332,0,1,0.0,7,27.0,1531.0,0,6079.0,1.1851851851851851,27,1,starter,basic
user_0007554,acct_00629,intv_0003333,0,1,0.0,6,29.0,1790.0,0,7292.82,1.0689655172413792,29,2,starter,basic
user_0007555,acct_00629,intv_0003334,1,1,0.0,7,30.0,1782.0,0,7292.82,1.0666666666666667,30,1,starter,basic
user_0007556,acct_00629,intv_0003335,1,1,0.0,2,10.0,55.0,5,335.0,1.2,10,2,starter,basic
user_0007557,acct_00629,intv_0003336,0,1,0.0,3,12.0,54.0,3,361.0,1.0833333333333333,12,2,starter,basic
user_0007558,acct_00630,intv_0003337,1,1,1.0,2,9.0,45.0,7,270.0,1.0,9,1,growth,basic
user_0007560,acct_00630,intv_0003338,0,1,0.0,2,7.0,38.0,2,232.0,1.0,7,1,growth,basic
user_0007562,acct_00630,intv_0003339,0,1,1.0,3,11.0,55.0,8,323.0,1.1818181818181819,11,1,growth,basic
user_0007564,acct_00630,intv_0003340,1,1,0.0,6,26.0,1497.0,0,5988.0,1.0769230769230769,26,2,growth,admin
user_0007565,acct_00630,intv_0003341,0,1,0.0,3,13.0,79.0,3,433.0,1.1538461538461537,13,1,growth,basic
user_0007568,acct_00630,intv_0003342,0,1,0.0,3,8.0,36.0,2,217.0,1.125,8,2,growth,basic
user_0007570,acct_00630,intv_0003343,0,1,0.0,5,28.0,1677.0,0,7058.0,1.1071428571428572,28,3,growth,admin
user_0007572,acct_00630,intv_0003344,0,0,,5,28.0,1707.0,0,6675.0,1.0357142857142858,28,3,growth,admin
user_0007574,acct_00630,intv_0003345,0,1,0.0,3,11.0,58.0,2,361.0,1.0,11,3,growth,basic
user_0007575,acct_00630,intv_0003346,0,1,0.0,4,12.0,59.0,0,331.0,1.0,12,1,growth,basic
user_0007576,acct_00630,intv_0003347,1,1,1.0,4,11.0,49.0,2,294.0,1.1818181818181819,11,2,growth,basic
user_0007578,acct_00630,intv_0003348,0,1,0.0,2,9.0,46.0,1,295.0,1.1111111111111112,9,3,growth,basic
user_0007579,acct_00630,intv_0003349,1,1,1.0,6,29.0,1712.0,0,6862.0,1.1379310344827587,29,1,growth,basic
user_0007584,acct_00630,intv_0003350,0,1,1.0,2,9.0,36.0,0,217.0,1.0,9,1,growth,basic
user_0007585,acct_00630,intv_0003351,0,1,0.0,4,10.0,49.0,5,285.0,1.2,10,2,growth,basic
user_0007589,acct_00631,intv_0003352,0,1,0.0,3,12.0,47.0,6,296.0,1.1666666666666667,12,2,enterprise,basic
user_0007595,acct_00632,intv_0003353,1,1,1.0,1,9.0,48.0,6,272.0,1.1111111111111112,9,3,starter,basic
user_0007598,acct_00633,intv_0003354,0,1,0.0,4,11.0,52.0,0,336.0,1.0,11,2,starter,basic
user_0007602,acct_00634,intv_0003355,0,1,0.0,4,7.0,34.0,0,193.0,1.1428571428571428,7,1,starter,basic
user_0007605,acct_00634,intv_0003356,0,1,0.0,3,11.0,61.0,3,357.0,1.1818181818181819,11,3,starter,basic
user_0007607,acct_00634,intv_0003357,0,1,1.0,6,27.0,1542.0,0,5971.0,1.1111111111111112,27,2,starter,basic
user_0007610,acct_00634,intv_0003358,0,1,1.0,5,26.0,1439.0,0,5863.0,1.1153846153846154,26,3,starter,power_user
user_0007612,acct_00634,intv_0003359,0,1,0.0,3,13.0,69.0,18,415.0,1.0,13,2,starter,basic
user_0007614,acct_00635,intv_0003360,0,1,0.0,6,28.0,1671.0,0,6877.0,1.0357142857142858,28,2,starter,admin
user_0007615,acct_00635,intv_0003361,1,1,0.0,1,10.0,40.0,2,244.0,1.0,10,1,starter,basic
user_0007616,acct_00635,intv_0003362,0,1,0.0,4,10.0,45.0,2,294.0,1.0,10,2,starter,basic
user_0007621,acct_00637,intv_0003363,0,1,0.0,1,9.0,39.0,0,225.0,1.0,9,1,starter,basic
user_0007623,acct_00637,intv_0003364,0,1,0.0,3,10.0,46.0,4,284.0,1.1,10,2,starter,basic
user_0007626,acct_00637,intv_0003365,1,1,1.0,3,12.0,58.0,3,327.0,1.0833333333333333,12,3,starter,basic
user_0007628,acct_00637,intv_0003366,0,0,,1,9.0,43.0,6,260.0,1.1111111111111112,9,2,starter,basic
user_0007630,acct_00637,intv_0003367,1,1,0.0,1,9.0,56.0,0,321.0,1.1111111111111112,9,2,starter,basic
user_0007633,acct_00638,intv_0003368,0,1,0.0,2,10.0,56.0,1,315.0,1.0,10,1,starter,basic
user_0007641,acct_00638,intv_0003369,0,1,0.0,1,8.0,38.0,0,206.0,1.0,8,3,starter,basic
user_0007644,acct_00638,intv_0003370,0,1,0.0,2,11.0,72.0,2,410.0,1.0909090909090908,11,1,starter,basic
user_0007648,acct_00638,intv_0003371,0,1,0.0,2,10.0,45.0,3,292.0,1.0,10,1,starter,basic
user_0007649,acct_00638,intv_0003372,0,1,0.0,2,8.0,45.0,1,273.0,1.0,8,1,starter,basic
user_0007650,acct_00638,intv_0003373,1,1,0.0,4,12.0,46.0,6,285.0,1.0833333333333333,12,2,starter,basic
user_0007653,acct_00638,intv_0003374,1,1,1.0,3,11.0,43.0,3,283.0,1.0909090909090908,11,2,starter,basic
user_0007656,acct_00639,intv_0003375,1,1,0.0,2,6.0,26.0,1,146.0,1.0,6,2,starter,basic
user_0007658,acct_00639,intv_0003376,0,1,1.0,1,10.0,55.0,2,301.0,1.2,10,2,starter,basic
user_0007662,acct_00639,intv_0003377,1,1,1.0,1,8.0,35.0,2,202.0,1.0,8,2,starter,basic
user_0007667,acct_00640,intv_0003378,0,1,0.0,1,8.0,39.0,3,254.0,1.0,8,2,starter,basic
user_0007668,acct_00640,intv_0003379,0,1,0.0,3,12.0,69.0,0,369.0,1.0833333333333333,12,2,starter,basic
user_0007669,acct_00640,intv_0003380,1,1,0.0,2,6.0,35.0,2,184.0,1.0,6,1,starter,basic
user_0007671,acct_00641,intv_0003381,1,1,0.0,2,9.0,49.0,1,291.0,1.0,9,1,starter,basic
user_0007674,acct_00641,intv_0003382,0,1,0.0,3,6.0,32.0,1,178.0,1.0,6,3,starter,basic
user_0007675,acct_00641,intv_0003383,0,1,0.0,2,7.0,39.0,1,230.0,1.0,7,2,starter,basic
user_0007679,acct_00642,intv_0003384,0,1,0.0,3,8.0,41.0,1,213.0,1.0,8,2,starter,basic
user_0007680,acct_00642,intv_0003385,1,1,0.0,2,8.0,39.0,1,223.0,1.125,8,3,starter,basic
user_0007682,acct_00642,intv_0003386,0,0,,1,8.0,45.0,3,254.0,1.0,8,2,starter,basic
user_0007683,acct_00642,intv_0003387,1,1,0.0,2,10.0,60.0,4,338.0,1.0,10,1,starter,basic
user_0007685,acct_00642,intv_0003388,0,1,0.0,2,7.0,33.0,0,197.0,1.0,7,1,starter,basic
user_0007687,acct_00642,intv_0003389,0,1,0.0,1,9.0,54.0,3,293.0,1.2222222222222223,9,2,starter,basic
user_0007688,acct_00642,intv_0003390,0,1,0.0,4,15.0,75.0,4,448.0,1.2,15,1,starter,basic
user_0007689,acct_00642,intv_0003391,0,1,0.0,3,8.0,38.0,3,200.0,1.125,8,1,starter,basic
user_0007691,acct_00643,intv_0003392,0,1,0.0,6,26.0,1557.0,0,6337.0,1.1538461538461537,26,2,starter,basic
user_0007694,acct_00643,intv_0003393,0,1,0.0,3,8.0,40.0,3,255.0,1.0,8,3,starter,basic
user_0007699,acct_00644,intv_0003394,0,1,1.0,6,29.0,1745.0,0,6970.0,1.103448275862069,29,2,starter,power_user
user_0007702,acct_00644,intv_0003395,0,1,0.0,2,8.0,46.0,2,243.0,1.0,8,2,starter,basic
user_0007703,acct_00644,intv_0003396,1,1,1.0,2,9.0,40.0,4,243.0,1.0,9,3,starter,basic
user_0007704,acct_00644,intv_0003397,0,1,0.0,2,9.0,48.0,1,258.0,1.1111111111111112,9,2,starter,basic
user_0007706,acct_00644,intv_0003398,1,1,1.0,5,9.0,34.0,2,236.0,1.0,9,1,starter,basic
user_0007711,acct_00645,intv_0003399,0,1,0.0,2,8.0,52.0,5,283.0,1.0,8,3,enterprise,basic
user_0007713,acct_00645,intv_0003400,0,1,0.0,2,10.0,55.0,3,327.0,1.0,10,2,enterprise,basic
user_0007714,acct_00645,intv_0003401,0,1,1.0,5,27.0,1734.0,0,6427.0,1.037037037037037,27,3,enterprise,power_user
user_0007715,acct_00646,intv_0003402,0,1,1.0,2,11.0,46.0,2,295.0,1.0,11,2,growth,basic
user_0007716,acct_00646,intv_0003403,0,1,0.0,6,12.0,44.0,0,270.0,1.0,12,1,growth,basic
user_0007717,acct_00646,intv_0003404,1,1,0.0,3,7.0,27.0,1,149.0,1.1428571428571428,7,3,growth,basic
user_0007722,acct_00647,intv_0003405,0,1,0.0,3,8.0,42.0,0,259.0,1.125,8,2,growth,basic
user_0007726,acct_00647,intv_0003406,0,1,1.0,6,28.0,1719.0,0,6980.0,1.1071428571428572,28,2,growth,basic
user_0007727,acct_00647,intv_0003407,0,1,0.0,2,10.0,54.0,3,330.0,1.2,10,2,growth,basic
user_0007729,acct_00648,intv_0003408,0,1,0.0,1,8.0,46.0,4,252.0,1.0,8,2,growth,basic
user_0007732,acct_00648,intv_0003409,1,1,1.0,1,13.0,68.0,7,422.0,1.1538461538461537,13,3,growth,basic
user_0007733,acct_00648,intv_0003410,0,1,0.0,3,9.0,50.0,3,331.0,1.0,9,3,growth,basic
user_0007734,acct_00648,intv_0003411,0,0,,2,8.0,37.0,1,203.0,1.0,8,3,growth,basic
user_0007737,acct_00648,intv_0003412,1,1,0.0,3,8.0,41.0,2,229.0,1.0,8,1,growth,basic
user_0007740,acct_00649,intv_0003413,0,1,0.0,3,12.0,63.0,1,378.0,1.0,12,1,starter,basic
user_0007745,acct_00649,intv_0003414,0,1,0.0,4,10.0,64.0,2,412.0,1.0,10,1,starter,basic
user_0007746,acct_00649,intv_0003415,1,1,0.0,4,8.0,65.0,1,327.0,1.0,8,1,starter,basic
user_0007747,acct_00649,intv_0003416,0,1,0.0,1,8.0,39.0,3,216.0,1.0,8,1,starter,basic
user_0007749,acct_00649,intv_0003417,1,1,1.0,5,27.0,1568.0,0,6331.0,1.1481481481481481,27,3,starter,basic
user_0007750,acct_00649,intv_0003418,1,0,,5,10.0,47.0,2,269.0,1.1,10,1,starter,basic
user_0007752,acct_00649,intv_0003419,0,1,1.0,5,26.0,1581.0,0,6536.0,1.1538461538461537,26,3,starter,basic
user_0007756,acct_00649,intv_0003420,0,1,0.0,5,27.0,1582.0,0,6762.0,1.037037037037037,27,3,starter,power_user
user_0007759,acct_00649,intv_0003421,0,0,,3,6.0,30.0,2,167.0,1.0,6,1,starter,basic
user_0007760,acct_00649,intv_0003422,0,1,0.0,6,28.0,1623.0,0,6919.0,1.0714285714285714,28,2,starter,admin
user_0007761,acct_00649,intv_0003423,1,1,0.0,3,8.0,46.0,1,275.0,1.0,8,1,starter,basic
user_0007763,acct_00649,intv_0003424,0,1,0.0,2,6.0,34.0,0,199.0,1.0,6,1,starter,basic
user_0007765,acct_00649,intv_0003425,0,1,0.0,3,13.0,46.0,6,298.0,1.0,13,2,starter,basic
user_0007766,acct_00649,intv_0003426,0,1,0.0,3,10.0,47.0,2,304.0,1.0,10,2,starter,basic
user_0007769,acct_00650,intv_0003427,1,1,0.0,5,28.0,1521.0,0,5744.0,1.0714285714285714,28,2,starter,basic
user_0007773,acct_00650,intv_0003428,0,1,0.0,3,12.0,54.0,3,324.0,1.0833333333333333,12,3,starter,basic
user_0007776,acct_00650,intv_0003429,1,1,0.0,4,10.0,41.0,2,243.0,1.0,10,2,starter,basic
user_0007777,acct_00650,intv_0003430,0,1,1.0,3,10.0,41.0,0,257.0,1.1,10,2,starter,basic
user_0007779,acct_00650,intv_0003431,0,1,0.0,2,10.0,51.0,1,279.0,1.0,10,2,starter,basic
user_0007780,acct_00650,intv_0003432,1,1,0.0,5,25.0,1512.0,0,6440.0,1.08,25,2,starter,admin
user_0007781,acct_00650,intv_0003433,0,1,0.0,2,15.0,86.0,7,477.0,1.0666666666666667,15,1,starter,basic
user_0007785,acct_00650,intv_0003434,1,1,1.0,7,28.0,1648.0,0,6271.0,1.0,28,1,starter,basic
user_0007787,acct_00651,intv_0003435,0,1,0.0,1,9.0,50.0,5,288.0,1.0,9,2,starter,basic
user_0007791,acct_00651,intv_0003436,1,1,0.0,6,29.0,1751.0,0,7025.0,1.103448275862069,29,2,starter,basic
user_0007793,acct_00651,intv_0003437,0,1,1.0,7,28.0,1645.0,0,6596.0,1.1071428571428572,28,1,starter,power_user
user_0007794,acct_00651,intv_0003438,0,1,0.0,7,26.0,1538.0,0,5813.0,1.0769230769230769,26,1,starter,power_user
user_0007795,acct_00651,intv_0003439,0,1,1.0,3,8.0,47.0,2,286.0,1.125,8,3,starter,basic
user_0007799,acct_00651,intv_0003440,1,1,1.0,2,13.0,68.0,2,376.0,1.0,13,2,starter,basic
user_0007800,acct_00651,intv_0003441,1,1,0.0,3,11.0,64.0,5,381.0,1.0909090909090908,11,3,starter,basic
user_0007801,acct_00651,intv_0003442,1,1,1.0,2,10.0,55.0,4,346.0,1.0,10,2,starter,basic
user_0007802,acct_00651,intv_0003443,1,1,1.0,2,8.0,41.0,1,252.0,1.0,8,1,starter,basic
user_0007803,acct_00651,intv_0003444,1,1,0.0,2,9.0,47.0,2,287.0,1.1111111111111112,9,3,starter,basic
user_0007805,acct_00651,intv_0003445,0,1,0.0,3,8.0,44.0,3,252.0,1.0,8,1,starter,basic
user_0007806,acct_00651,intv_0003446,0,1,0.0,3,11.0,56.0,2,354.0,1.0,11,3,starter,basic
user_0007810,acct_00651,intv_0003447,0,1,0.0,3,10.0,54.0,0,284.0,1.0,10,2,starter,basic
user_0007812,acct_00651,intv_0003448,0,1,0.0,1,8.0,33.0,1,205.0,1.0,8,3,starter,basic
user_0007813,acct_00651,intv_0003449,0,1,0.0,3,12.0,72.0,0,444.0,1.0833333333333333,12,2,starter,basic
user_0007820,acct_00651,intv_0003450,0,1,1.0,1,8.0,44.0,1,258.0,1.0,8,1,starter,basic
user_0007822,acct_00652,intv_0003451,0,1,0.0,3,12.0,78.0,1,454.0,1.0,12,3,growth,basic
user_0007823,acct_00652,intv_0003452,0,1,0.0,6,28.0,1707.0,0,6978.0,1.0714285714285714,28,1,growth,basic
user_0007824,acct_00652,intv_0003453,0,1,0.0,4,13.0,69.0,0,402.0,1.0769230769230769,13,2,growth,basic
user_0007826,acct_00652,intv_0003454,0,1,0.0,2,10.0,58.0,1,327.0,1.1,10,2,growth,basic
user_0007827,acct_00652,intv_0003455,0,1,0.0,2,8.0,38.0,7,197.0,1.125,8,1,growth,basic
user_0007828,acct_00653,intv_0003456,0,1,1.0,6,27.0,1527.0,0,5837.0,1.037037037037037,27,2,growth,basic
user_0007829,acct_00653,intv_0003457,1,1,0.0,6,29.0,1653.0,0,7194.0,1.0689655172413792,29,2,growth,admin
user_0007830,acct_00653,intv_0003458,0,0,,2,10.0,73.0,7,393.0,1.0,10,1,growth,basic
user_0007832,acct_00653,intv_0003459,0,1,0.0,1,7.0,26.0,3,148.0,1.1428571428571428,7,2,growth,basic
user_0007835,acct_00653,intv_0003460,1,1,0.0,4,27.0,1621.0,0,6682.0,1.0,27,3,growth,basic
user_0007836,acct_00653,intv_0003461,0,1,0.0,2,9.0,40.0,4,230.0,1.0,9,3,growth,basic
user_0007837,acct_00654,intv_0003462,0,1,0.0,2,10.0,50.0,0,275.0,1.2,10,2,starter,basic
user_0007843,acct_00655,intv_0003463,0,1,0.0,3,8.0,37.0,0,213.0,1.125,8,2,starter,basic
user_0007844,acct_00655,intv_0003464,0,1,0.0,4,9.0,49.0,7,296.0,1.1111111111111112,9,2,starter,basic
user_0007847,acct_00655,intv_0003465,0,1,0.0,2,9.0,50.0,0,260.0,1.0,9,1,starter,basic
user_0007848,acct_00655,intv_0003466,1,1,1.0,5,15.0,71.0,0,430.0,1.0,15,3,starter,basic
user_0007850,acct_00655,intv_0003467,0,1,0.0,3,11.0,62.0,2,362.0,1.0909090909090908,11,3,starter,basic
user_0007851,acct_00655,intv_0003468,1,0,,5,28.0,1776.0,0,6967.0,1.0,28,3,starter,admin
user_0007852,acct_00655,intv_0003469,0,1,0.0,1,9.0,26.0,0,196.0,1.0,9,2,starter,basic
user_0007854,acct_00656,intv_0003470,0,1,1.0,2,10.0,50.0,3,298.0,1.2,10,3,starter,basic
user_0007855,acct_00656,intv_0003471,0,1,0.0,3,11.0,54.0,9,346.0,1.1818181818181819,11,2,starter,basic
user_0007856,acct_00656,intv_0003472,0,1,0.0,2,5.0,19.0,0,109.0,1.2,5,3,starter,basic
user_0007857,acct_00656,intv_0003473,0,1,0.0,4,9.0,40.0,5,247.0,1.1111111111111112,9,3,starter,basic
user_0007859,acct_00656,intv_0003474,0,1,0.0,2,9.0,66.0,4,375.0,1.0,9,3,starter,basic
user_0007861,acct_00656,intv_0003475,1,1,0.0,4,12.0,54.0,6,310.0,1.1666666666666667,12,3,starter,basic
user_0007866,acct_00657,intv_0003476,0,1,0.0,6,14.0,70.0,2,402.0,1.1428571428571428,14,1,starter,basic
user_0007867,acct_00657,intv_0003477,0,1,0.0,4,9.0,66.0,1,353.0,1.0,9,3,starter,basic
user_0007869,acct_00657,intv_0003478,0,1,0.0,2,7.0,48.0,0,279.0,1.1428571428571428,7,3,starter,basic
user_0007872,acct_00657,intv_0003479,1,1,0.0,3,10.0,57.0,0,330.0,1.0,10,2,starter,basic
user_0007873,acct_00657,intv_0003480,1,1,0.0,2,9.0,43.0,0,258.0,1.0,9,3,starter,basic
user_0007875,acct_00657,intv_0003481,0,1,0.0,3,8.0,36.0,3,209.0,1.125,8,1,starter,basic
user_0007880,acct_00658,intv_0003482,0,1,0.0,2,9.0,45.0,0,238.0,1.0,9,3,growth,basic
user_0007883,acct_00658,intv_0003483,0,1,0.0,3,9.0,49.0,5,279.0,1.1111111111111112,9,1,growth,basic
user_0007885,acct_00658,intv_0003484,0,1,0.0,5,26.0,1542.0,0,6013.0,1.1153846153846154,26,3,growth,basic
user_0007886,acct_00658,intv_0003485,1,1,0.0,6,27.0,1649.0,0,6797.0,1.0,27,2,growth,power_user
user_0007889,acct_00659,intv_0003486,0,1,0.0,2,14.0,72.0,3,406.0,1.1428571428571428,14,1,growth,basic
user_0007891,acct_00659,intv_0003487,0,1,0.0,3,10.0,59.0,2,351.0,1.0,10,3,growth,basic
user_0007892,acct_00659,intv_0003488,0,1,1.0,2,6.0,39.0,5,215.0,1.1666666666666667,6,1,growth,basic
user_0007893,acct_00659,intv_0003489,0,1,0.0,5,9.0,46.0,3,309.0,1.1111111111111112,9,1,growth,basic
user_0007894,acct_00659,intv_0003490,1,1,0.0,4,26.0,1478.0,0,5900.0,1.0384615384615385,26,3,growth,power_user
user_0007895,acct_00659,intv_0003491,1,1,0.0,1,7.0,33.0,1,203.0,1.0,7,1,growth,basic
user_0007896,acct_00659,intv_0003492,0,0,,1,8.0,32.0,1,184.0,1.0,8,2,growth,basic
user_0007898,acct_00659,intv_0003493,0,1,0.0,2,6.0,28.0,3,192.0,1.1666666666666667,6,1,growth,basic
user_0007899,acct_00659,intv_0003494,0,1,1.0,4,27.0,1699.0,0,7292.82,1.037037037037037,27,3,growth,power_user
user_0007900,acct_00659,intv_0003495,0,1,0.0,2,12.0,54.0,3,333.0,1.0,12,2,growth,basic
user_0007901,acct_00659,intv_0003496,0,1,1.0,7,29.0,1778.0,0,7038.0,1.103448275862069,29,1,growth,basic
user_0007902,acct_00659,intv_0003497,1,1,0.0,1,9.0,43.0,3,267.0,1.1111111111111112,9,2,growth,basic
user_0007904,acct_00659,intv_0003498,0,1,0.0,3,9.0,47.0,1,287.0,1.0,9,2,growth,basic
